,Date,Rainfall,Ane,Bhadalwadi,Bukum,Dhumalwadi,Dorlewadi,Jejuri,Junnar,Karanje,Kolwan,Lonawala,Loni (Ambegaon),Mulshi,Narayangaon,Narayanpur,Nimbgaon-Ketke,Otur,Pangre Sailar Basti,Parne,Patas,Pimpri (Kh) Malvasti,Pune,Rajgurnagar (Khed),Sakurde,Shivpur Khed,Undavri Kade Pathar,Wehle,Khutbhav_Pz,Mahalunge Padval_Pz,Pabal New,Kharabwadi,Shikrapur,Ausari Khurd-1,Kamatwadi-Walha,Kamshet,Kasurdi-1,Kolawade,Ale-1,Belhe-1,Khadki,Wagholi-1,Zendewadi-1,Month,Year
244,2020-05-01,0.7483322580645162,3.0649000000000006,3.1286999999999994,5.336000000000007,9.640300000000007,5.522700000000001,4.757699999999999,8.0906,4.687499999999998,3.2648000000000024,2.0902000000000003,6.561500000000003,0.2206000000000004,6.9993,6.211300000000002,10.935000000000011,13.645499999999997,6.503999999999996,6.583499999999999,1.8442999999999996,4.606099999999999,4.637400000000002,1.6047999999999996,7.081700000000008,5.767300000000001,3.4232999999999993,1.3252000000000013,9.989999999999998,4.886000000000003,6.611399999999998,4.794599999999999,6.094900000000001,4.412300000000001,7.6770000000000005,0.29000000000000026,4.635199999999998,4.5790000000000015,10.317399999999996,12.618500000000006,2.813799999999999,1.7175,8.155099999999997,5,2020
245,2020-06-01,6.6326833333333335,2.8759999999999994,1.4864999999999995,5.344100000000008,7.645399999999999,4.092000000000001,4.410799999999998,8.589000000000008,4.390899999999999,3.3268999999999984,2.0974999999999984,4.740000000000001,0.18040000000000028,5.648800000000005,7.060500000000006,10.658500000000009,12.498900000000003,4.188800000000001,5.400299999999996,1.6764000000000003,4.0369,5.3629,1.524699999999999,7.258900000000003,6.328299999999996,2.9814999999999965,1.3967000000000007,9.312999999999999,4.725300000000004,3.515100000000002,3.2311000000000005,4.726000000000004,3.1154999999999995,6.415200000000004,0.26930000000000043,4.738499999999997,4.737700000000004,7.117599999999999,10.369500000000006,2.5076999999999994,1.8436000000000008,6.8298000000000005,6,2020
246,2020-07-01,3.8363032258064513,1.2955999999999992,1.5135999999999998,0.8007000000000001,6.101699999999997,3.3404000000000003,0.9722000000000007,7.499700000000001,2.4357999999999986,1.1753000000000011,0.8060000000000009,1.8685999999999998,0.15279999999999982,5.971300000000005,0.3365000000000002,7.114499999999996,12.690499999999995,3.4904999999999995,4.770800000000003,1.397500000000001,3.4598,2.7098999999999984,1.1384999999999996,1.4562999999999995,0.504,2.8087999999999993,0.22370000000000004,8.808899999999994,5.501000000000005,4.046700000000003,2.0188999999999995,4.303100000000003,2.2114000000000007,5.113499999999994,0.0361,1.352300000000001,1.5109999999999997,6.371699999999997,9.772100000000005,1.3987999999999992,1.5053000000000012,2.6220000000000017,7,2020
247,2020-08-01,8.463019354838709,0.41,2.25,0.01,4.67,4.04,0.9,11.32,2.0,0.01,0.54,3.0,0.01,4.78,0.01,5.46,9.73,2.7,4.53,1.5,3.5,3.57,1.0,1.0,0.01,2.14,0.01,7.9,6.24,4.56,1.25,2.87,2.269800000000001,6.2,0.01,1.7,2.11,2.31,3.54,0.41,1.0,1.3,8,2020
248,2020-09-01,7.0826633333333335,1.3113999999999988,1.4592999999999998,0.6448000000000005,5.177899999999998,3.2161999999999993,1.760600000000002,7.6776000000000115,2.516799999999998,1.0462000000000014,0.8338000000000012,2.365499999999999,0.0642999999999999,4.910899999999999,1.5655000000000014,6.860000000000006,11.40080000000001,2.8884999999999987,5.0909999999999975,1.5588000000000009,3.459700000000002,3.596999999999998,1.445699999999999,1.4496,0.6853000000000001,2.782099999999996,0.22040000000000004,8.371999999999993,4.733400000000006,2.4921999999999986,1.5594,5.020600000000005,2.269800000000001,6.002600000000001,0.01690000000000001,1.8397999999999994,1.7447000000000008,3.5100000000000007,9.407200000000003,1.4855999999999994,1.3627000000000011,3.0766000000000013,9,2020
249,2020-10-01,10.24466129032258,1.0235999999999987,1.7586999999999997,0.46339999999999976,5.022300000000003,3.422100000000002,1.5966000000000011,6.712000000000002,1.4269999999999994,0.7707999999999998,0.9587000000000002,2.800499999999999,0.36430000000000035,4.4206999999999965,1.0801000000000025,4.926199999999998,11.08730000000001,3.010499999999997,3.0477,1.1597000000000002,3.474000000000001,2.7335,1.2118999999999998,1.3887999999999994,0.7450000000000004,2.4854999999999983,0.16970000000000013,7.8218,5.000700000000004,2.9450999999999987,1.4125000000000003,2.2818999999999985,2.2963999999999998,5.4247000000000005,0.0725999999999998,1.480900000000001,1.9211000000000016,3.1567000000000007,4.240000000000007,0.9072999999999983,1.268600000000001,2.121400000000001,10,2020
250,2020-11-01,0.1755433333333333,0.58,5.45,0.2,6.274100000000004,1.55,0.2,7.5,0.3,1.8485999999999987,1.41,3.05,0.55,6.1,7.72,1.8,11.8,3.3,1.85,1.95,3.9,1.0,0.42,1.25,0.64,2.0,0.45,2.7,6.230000000000003,2.35,2.710999999999998,0.9,3.5,4.8,7.2,0.4,1.45,4.6,6.2,1.4,1.65,1.35,11,2020
251,2020-12-01,0.1275322580645161,1.3637000000000004,5.208599999999998,0.28569999999999973,6.263000000000004,2.617300000000002,0.6195000000000007,6.803299999999999,1.0722999999999985,1.884699999999999,1.390499999999998,2.959500000000002,0.5886999999999993,6.176700000000007,4.927600000000008,3.291700000000003,12.138099999999987,4.171800000000004,2.6046999999999976,1.954699999999998,3.9957999999999947,2.1974999999999993,1.2652000000000005,1.4506000000000001,1.6110999999999978,2.450500000000001,0.3888000000000001,5.276399999999996,6.2500000000000036,3.0859000000000014,2.615899999999998,1.4488000000000023,5.181199999999998,5.121600000000005,4.638199999999995,1.5114000000000016,1.6396999999999986,4.826200000000009,6.510800000000004,1.9530000000000018,1.5884000000000018,2.489499999999997,12,2020
252,2021-01-01,1.0608612903225807,2.4,1.3,1.4,8.85,5.05,0.54,11.2,3.2,2.1,2.65,7.1,0.6,6.3,2.5,8.94,12.1,5.8,4.07,1.8,5.19,8.8,1.9,2.14,2.45,2.55,0.55,9.847499999999995,4.748500000000002,2.6,3.3174999999999994,3.6,6.1,9.2,0.01,6.1,2.65,10.1,9.4,2.2,0.5,7.54,1,2021
253,2021-02-01,0.0109857142857142,2.8857999999999993,3.6608999999999985,1.2154,6.6431,4.616099999999998,1.6589000000000007,8.3598,3.0471999999999984,1.982199999999998,1.7515999999999994,3.425699999999998,0.3710000000000002,7.021099999999995,2.2107000000000014,8.631100000000004,12.895099999999996,5.462800000000002,4.565699999999998,1.561999999999999,4.379999999999999,4.776100000000005,1.6874999999999998,2.304499999999998,3.1627999999999967,2.8663000000000034,0.6688000000000003,10.431199999999997,4.708400000000006,5.104299999999995,2.779699999999999,4.639300000000005,6.591900000000002,6.368500000000001,1.1390000000000007,5.465400000000008,2.302700000000001,8.754900000000006,9.938300000000003,2.657199999999997,1.2122999999999984,6.316499999999999,2,2021
